#chr	start	end	strand	transcript	gene	AED	QI2
8	103168730	103177381	+	transcript:Zm00001d010177_T001	gene:Zm00001d010177	0.42	0.37
8	102988900	102995883	-	transcript:Zm00001d010174_T002	gene:Zm00001d010174	0.30	0.57
8	102988900	102995883	-	transcript:Zm00001d010174_T001	gene:Zm00001d010174	0.30	0.71
8	103948359	103950929	+	transcript:Zm00001d010205_T001	gene:Zm00001d010205	0.07	0.66
8	104190537	104192903	+	transcript:Zm00001d010211_T001	gene:Zm00001d010211	0.33	0.66
8	104190649	104193407	+	transcript:Zm00001d010211_T003	gene:Zm00001d010211	0.24	0.5
8	104467643	104471213	+	transcript:Zm00001d010215_T001	gene:Zm00001d010215	0.44	0.42
8	104651150	104664433	-	transcript:Zm00001d010222_T001	gene:Zm00001d010222	0.15	0.5
8	104666103	104672339	-	transcript:Zm00001d010225_T001	gene:Zm00001d010225	0.19	0.75
8	105191756	105194782	+	transcript:Zm00001d010232_T003	gene:Zm00001d010232	0.31	0.75
8	105191772	105194671	+	transcript:Zm00001d010232_T004	gene:Zm00001d010232	0.29	0.75
8	105191821	105194782	+	transcript:Zm00001d010232_T006	gene:Zm00001d010232	0.26	0.66
8	105191912	105194671	+	transcript:Zm00001d010232_T007	gene:Zm00001d010232	0.37	0.66
8	105192740	105194671	+	transcript:Zm00001d010232_T008	gene:Zm00001d010232	0.38	0.66
8	105235190	105237892	+	transcript:Zm00001d010233_T004	gene:Zm00001d010233	0.44	0.6
8	105840363	105843126	-	transcript:Zm00001d010244_T001	gene:Zm00001d010244	0.09	0.5
8	106416156	106418799	+	transcript:Zm00001d010257_T001	gene:Zm00001d010257	0.33	0.5
8	106433937	106440262	+	transcript:Zm00001d010259_T001	gene:Zm00001d010259	0.09	0.5
8	106441757	106443479	+	transcript:Zm00001d010261_T001	gene:Zm00001d010261	0.50	0.5
8	105912824	105915881	+	transcript:Zm00001d010248_T002	gene:Zm00001d010248	0.28	0.33
8	106745462	106749945	+	transcript:Zm00001d010268_T001	gene:Zm00001d010268	0.46	0.4
8	105392135	105395044	-	transcript:Zm00001d010235_T007	gene:Zm00001d010235	0.43	0.66
8	105392162	105397672	-	transcript:Zm00001d010235_T010	gene:Zm00001d010235	0.27	0.7
8	107106041	107110813	+	transcript:Zm00001d010278_T001	gene:Zm00001d010278	0.31	0.66
8	107180171	107181825	+	transcript:Zm00001d010279_T001	gene:Zm00001d010279	0.28	0.33
8	107230840	107239533	+	transcript:Zm00001d010281_T001	gene:Zm00001d010281	0.22	0.71
8	107230862	107239533	+	transcript:Zm00001d010281_T002	gene:Zm00001d010281	0.31	0.5
8	107984844	107994295	+	transcript:Zm00001d010293_T001	gene:Zm00001d010293	0.25	0.66
8	107889974	107895386	-	transcript:Zm00001d010292_T001	gene:Zm00001d010292	0.40	0.5
8	108442669	108447132	-	transcript:Zm00001d010300_T001	gene:Zm00001d010300	0.08	0.5
8	108445496	108447123	-	transcript:Zm00001d010300_T002	gene:Zm00001d010300	0.44	0.66
8	108605879	108609481	-	transcript:Zm00001d010305_T001	gene:Zm00001d010305	0.45	0.6
8	109078001	109086927	+	transcript:Zm00001d010309_T012	gene:Zm00001d010309	0.44	0.66
8	111455394	111459241	+	transcript:Zm00001d010367_T001	gene:Zm00001d010367	0.50	0.4
8	111285374	111287271	+	transcript:Zm00001d010366_T001	gene:Zm00001d010366	0.02	0.5
8	110703066	110711404	+	transcript:Zm00001d010350_T001	gene:Zm00001d010350	0.31	0.56
8	110966311	110969878	-	transcript:Zm00001d010358_T002	gene:Zm00001d010358	0.11	0.71
8	111685378	111686008	+	transcript:Zm00001d010372_T001	gene:Zm00001d010372	0.21	0.66
8	111891316	111892444	-	transcript:Zm00001d010376_T001	gene:Zm00001d010376	0.36	0.75
8	112613882	112618778	-	transcript:Zm00001d010393_T001	gene:Zm00001d010393	0.29	0.66
8	112627132	112633726	-	transcript:Zm00001d010395_T001	gene:Zm00001d010395	0.35	0.6
8	112811990	112813974	+	transcript:Zm00001d010397_T002	gene:Zm00001d010397	0.33	0.33
8	110628330	110630782	+	transcript:Zm00001d010343_T007	gene:Zm00001d010343	0.42	0.66
8	113170632	113175869	-	transcript:Zm00001d010404_T001	gene:Zm00001d010404	0.33	0.7
8	113319621	113321493	-	transcript:Zm00001d010408_T001	gene:Zm00001d010408	0.35	0.33
8	109290280	109303103	+	transcript:Zm00001d010317_T001	gene:Zm00001d010317	0.39	0.57
8	109300805	109303103	+	transcript:Zm00001d010317_T002	gene:Zm00001d010317	0.45	0.5
8	113492914	113496509	-	transcript:Zm00001d010411_T001	gene:Zm00001d010411	0.33	0.75
8	113492914	113496509	-	transcript:Zm00001d010411_T002	gene:Zm00001d010411	0.35	0.66
8	115165591	115169781	+	transcript:Zm00001d010439_T001	gene:Zm00001d010439	0.30	0.66
8	115433374	115435528	-	transcript:Zm00001d010445_T002	gene:Zm00001d010445	0.07	0.5
8	115726579	115728797	-	transcript:Zm00001d010451_T001	gene:Zm00001d010451	0.19	0.75
8	116268070	116273853	-	transcript:Zm00001d010460_T001	gene:Zm00001d010460	0.40	0.66
8	114503459	114507157	-	transcript:Zm00001d010425_T002	gene:Zm00001d010425	0.45	0.66
8	114561277	114563902	-	transcript:Zm00001d010427_T001	gene:Zm00001d010427	0.30	0.6
8	114567038	114574956	+	transcript:Zm00001d010428_T001	gene:Zm00001d010428	0.24	0.72
8	114567043	114574956	+	transcript:Zm00001d010428_T002	gene:Zm00001d010428	0.24	0.66
8	114567124	114568591	+	transcript:Zm00001d010428_T005	gene:Zm00001d010428	0.46	0.5
8	114567144	114573263	+	transcript:Zm00001d010428_T007	gene:Zm00001d010428	0.23	0.5
8	117108453	117110290	-	transcript:Zm00001d010472_T001	gene:Zm00001d010472	0.24	0.5
8	115881589	115884016	+	transcript:Zm00001d010453_T001	gene:Zm00001d010453	0.22	0.33
8	116048099	116065546	-	transcript:Zm00001d010456_T001	gene:Zm00001d010456	0.41	0.75
8	116048099	116074297	-	transcript:Zm00001d010456_T002	gene:Zm00001d010456	0.30	0.66
8	116068700	116069586	+	transcript:Zm00001d010457_T001	gene:Zm00001d010457	0.42	0.5
8	115783060	115785995	-	transcript:Zm00001d010452_T002	gene:Zm00001d010452	0.19	0.66
8	117400373	117403599	+	transcript:Zm00001d010482_T001	gene:Zm00001d010482	0.44	0.75
8	117400373	117403599	+	transcript:Zm00001d010482_T002	gene:Zm00001d010482	0.45	0.33
8	117413901	117415089	-	transcript:Zm00001d010485_T001	gene:Zm00001d010485	0.18	0.33
8	117495296	117501261	+	transcript:Zm00001d010488_T001	gene:Zm00001d010488	0.31	0.5
8	117495320	117501258	+	transcript:Zm00001d010488_T003	gene:Zm00001d010488	0.28	0.66
8	117495320	117501286	+	transcript:Zm00001d010488_T004	gene:Zm00001d010488	0.27	0.66
8	117495320	117501375	+	transcript:Zm00001d010488_T006	gene:Zm00001d010488	0.15	0.5
8	117531665	117534921	+	transcript:Zm00001d010489_T006	gene:Zm00001d010489	0.32	0.6
8	118061497	118063581	-	transcript:Zm00001d010496_T001	gene:Zm00001d010496	0.04	0.5
8	118126464	118128699	+	transcript:Zm00001d010499_T001	gene:Zm00001d010499	0.08	0.75
8	118234676	118240043	+	transcript:Zm00001d010502_T001	gene:Zm00001d010502	0.36	0.5
8	118575434	118578714	-	transcript:Zm00001d010510_T001	gene:Zm00001d010510	0.43	0.66
8	118588081	118591573	-	transcript:Zm00001d010512_T001	gene:Zm00001d010512	0.09	0.5
8	118588175	118591036	-	transcript:Zm00001d010512_T002	gene:Zm00001d010512	0.12	0.5
8	118588175	118591036	-	transcript:Zm00001d010512_T003	gene:Zm00001d010512	0.12	0.5
8	118706704	118714516	-	transcript:Zm00001d010514_T001	gene:Zm00001d010514	0.18	0.33
8	117769626	117780166	+	transcript:Zm00001d010492_T011	gene:Zm00001d010492	0.33	0.5
8	119166488	119169233	+	transcript:Zm00001d010524_T001	gene:Zm00001d010524	0.44	0.42
8	119261947	119278946	+	transcript:Zm00001d010526_T002	gene:Zm00001d010526	0.18	0.66
8	119336655	119338376	+	transcript:Zm00001d010528_T003	gene:Zm00001d010528	0.37	0.66
8	119336658	119338242	+	transcript:Zm00001d010528_T004	gene:Zm00001d010528	0.32	0.5
8	119336671	119338243	+	transcript:Zm00001d010528_T005	gene:Zm00001d010528	0.40	0.66
8	119702969	119704555	-	transcript:Zm00001d010538_T001	gene:Zm00001d010538	0.26	0.75
8	119686699	119690647	-	transcript:Zm00001d010535_T001	gene:Zm00001d010535	0.28	0.71
8	119419999	119422917	-	transcript:Zm00001d010529_T003	gene:Zm00001d010529	0.13	0.5
8	119420107	119422817	-	transcript:Zm00001d010529_T006	gene:Zm00001d010529	0.18	0.5
8	119590651	119595654	+	transcript:Zm00001d010534_T001	gene:Zm00001d010534	0.39	0.66
8	119594486	119595654	+	transcript:Zm00001d010534_T009	gene:Zm00001d010534	0.45	0.5
8	116794753	116821433	-	transcript:Zm00001d010470_T005	gene:Zm00001d010470	0.33	0.61
8	116794753	116821433	-	transcript:Zm00001d010470_T003	gene:Zm00001d010470	0.33	0.68
8	116794753	116821433	-	transcript:Zm00001d010470_T004	gene:Zm00001d010470	0.34	0.53
8	121126291	121128732	+	transcript:Zm00001d010588_T002	gene:Zm00001d010588	0.08	0.66
8	121126291	121128743	+	transcript:Zm00001d010588_T003	gene:Zm00001d010588	0.38	0.5
8	120214607	120222374	+	transcript:Zm00001d010556_T003	gene:Zm00001d010556	0.04	0.66
8	120214607	120222414	+	transcript:Zm00001d010556_T004	gene:Zm00001d010556	0.03	0.66
8	120214608	120222333	+	transcript:Zm00001d010556_T005	gene:Zm00001d010556	0.03	0.66
8	120214609	120222373	+	transcript:Zm00001d010556_T006	gene:Zm00001d010556	0.05	0.66
8	120214611	120222452	+	transcript:Zm00001d010556_T007	gene:Zm00001d010556	0.03	0.66
8	120214613	120222520	+	transcript:Zm00001d010556_T008	gene:Zm00001d010556	0.04	0.66
8	120214658	120222468	+	transcript:Zm00001d010556_T010	gene:Zm00001d010556	0.03	0.66
8	120214663	120222468	+	transcript:Zm00001d010556_T012	gene:Zm00001d010556	0.06	0.66
8	120214756	120222454	+	transcript:Zm00001d010556_T015	gene:Zm00001d010556	0.03	0.66
8	120216214	120222701	+	transcript:Zm00001d010556_T016	gene:Zm00001d010556	0.13	0.5
8	120522027	120553693	-	transcript:Zm00001d010567_T003	gene:Zm00001d010567	0.30	0.73
8	120525670	120539538	-	transcript:Zm00001d010567_T010	gene:Zm00001d010567	0.41	0.42
8	121526743	121529490	+	transcript:Zm00001d010601_T001	gene:Zm00001d010601	0.00	0.5
8	121491863	121510968	-	transcript:Zm00001d010599_T002	gene:Zm00001d010599	0.32	0.62
8	122252032	122253246	+	transcript:Zm00001d010628_T001	gene:Zm00001d010628	0.07	0.75
8	122278442	122281316	-	transcript:Zm00001d010629_T002	gene:Zm00001d010629	0.05	0.66
8	121804918	121807464	+	transcript:Zm00001d010609_T001	gene:Zm00001d010609	0.40	0.5
8	122041622	122047006	-	transcript:Zm00001d010618_T003	gene:Zm00001d010618	0.42	0.75
8	122046469	122048785	+	transcript:Zm00001d010619_T004	gene:Zm00001d010619	0.04	0.5
8	121799529	121800680	+	transcript:Zm00001d010608_T001	gene:Zm00001d010608	0.23	0.33
8	122403256	122405750	-	transcript:Zm00001d010630_T001	gene:Zm00001d010630	0.27	0.5
8	122403308	122405750	-	transcript:Zm00001d010630_T003	gene:Zm00001d010630	0.02	0.5
8	122403327	122405750	-	transcript:Zm00001d010630_T005	gene:Zm00001d010630	0.22	0.5
8	122403393	122405750	-	transcript:Zm00001d010630_T008	gene:Zm00001d010630	0.02	0.66
8	122403396	122405750	-	transcript:Zm00001d010630_T009	gene:Zm00001d010630	0.04	0.66
8	122403411	122405750	-	transcript:Zm00001d010630_T011	gene:Zm00001d010630	0.15	0.5
8	122403411	122405750	-	transcript:Zm00001d010630_T010	gene:Zm00001d010630	0.03	0.66
8	122403417	122405750	-	transcript:Zm00001d010630_T014	gene:Zm00001d010630	0.16	0.75
8	122403418	122405750	-	transcript:Zm00001d010630_T016	gene:Zm00001d010630	0.19	0.6
8	122403427	122405750	-	transcript:Zm00001d010630_T017	gene:Zm00001d010630	0.27	0.5
8	122403427	122405755	-	transcript:Zm00001d010630_T018	gene:Zm00001d010630	0.21	0.66
8	122403430	122405750	-	transcript:Zm00001d010630_T020	gene:Zm00001d010630	0.02	0.5
8	122403434	122405753	-	transcript:Zm00001d010630_T021	gene:Zm00001d010630	0.21	0.5
8	122403457	122404518	-	transcript:Zm00001d010630_T022	gene:Zm00001d010630	0.34	0.5
8	122403463	122405750	-	transcript:Zm00001d010630_T023	gene:Zm00001d010630	0.22	0.5
8	120709091	120712055	+	transcript:Zm00001d010573_T001	gene:Zm00001d010573	0.11	0.33
8	120713681	120716661	+	transcript:Zm00001d010574_T002	gene:Zm00001d010574	0.40	0.75
8	120764599	120767763	-	transcript:Zm00001d010577_T001	gene:Zm00001d010577	0.39	0.66
8	120765451	120767763	-	transcript:Zm00001d010577_T002	gene:Zm00001d010577	0.34	0.66
8	120771225	120776089	-	transcript:Zm00001d010578_T003	gene:Zm00001d010578	0.17	0.75
8	122764919	122767912	+	transcript:Zm00001d010638_T001	gene:Zm00001d010638	0.27	0.66
8	122780906	122786682	+	transcript:Zm00001d010639_T004	gene:Zm00001d010639	0.27	0.71
8	122849195	122850714	-	transcript:Zm00001d010644_T001	gene:Zm00001d010644	0.13	0.5
8	123808321	123811257	+	transcript:Zm00001d010671_T001	gene:Zm00001d010671	0.27	0.5
8	123110987	123114748	+	transcript:Zm00001d010657_T001	gene:Zm00001d010657	0.31	0.7
8	124068184	124073672	+	transcript:Zm00001d010678_T002	gene:Zm00001d010678	0.18	0.66
8	124100395	124101517	+	transcript:Zm00001d010679_T002	gene:Zm00001d010679	0.27	0.66
8	124961672	124970124	+	transcript:Zm00001d010700_T001	gene:Zm00001d010700	0.17	0.75
8	124708592	124711091	-	transcript:Zm00001d010692_T001	gene:Zm00001d010692	0.23	0.57
8	124240535	124245110	+	transcript:Zm00001d010684_T001	gene:Zm00001d010684	0.49	0.5
8	124240596	124245111	+	transcript:Zm00001d010684_T002	gene:Zm00001d010684	0.40	0.75
8	124240596	124284136	+	transcript:Zm00001d010684_T003	gene:Zm00001d010684	0.42	0.57
8	124242563	124278253	+	transcript:Zm00001d010684_T009	gene:Zm00001d010684	0.36	0.66
8	124242563	124278253	+	transcript:Zm00001d010684_T008	gene:Zm00001d010684	0.37	0.6
8	124242563	124284136	+	transcript:Zm00001d010684_T010	gene:Zm00001d010684	0.42	0.57
8	124268903	124284136	+	transcript:Zm00001d010684_T016	gene:Zm00001d010684	0.47	0.75
8	125964166	125967235	+	transcript:Zm00001d010725_T003	gene:Zm00001d010725	0.27	0.5
8	125234326	125235450	+	transcript:Zm00001d010708_T001	gene:Zm00001d010708	0.24	0.66
8	125246932	125247864	-	transcript:Zm00001d010710_T015	gene:Zm00001d010710	0.46	0.5
8	125353059	125356916	+	transcript:Zm00001d010713_T004	gene:Zm00001d010713	0.18	0.66
8	125353059	125356918	+	transcript:Zm00001d010713_T006	gene:Zm00001d010713	0.17	0.6
8	125097970	125100171	-	transcript:Zm00001d010703_T001	gene:Zm00001d010703	0.44	0.66
8	126076102	126078259	+	transcript:Zm00001d010728_T001	gene:Zm00001d010728	0.17	0.66
8	126076102	126078322	+	transcript:Zm00001d010728_T002	gene:Zm00001d010728	0.18	0.5
8	126076102	126078323	+	transcript:Zm00001d010728_T004	gene:Zm00001d010728	0.31	0.5
8	126076141	126078322	+	transcript:Zm00001d010728_T007	gene:Zm00001d010728	0.15	0.66
8	126076161	126078320	+	transcript:Zm00001d010728_T008	gene:Zm00001d010728	0.24	0.33
8	126076200	126078343	+	transcript:Zm00001d010728_T009	gene:Zm00001d010728	0.15	0.33
8	126262318	126268366	-	transcript:Zm00001d010731_T001	gene:Zm00001d010731	0.38	0.57
8	125524909	125538426	-	transcript:Zm00001d010716_T002	gene:Zm00001d010716	0.26	0.61
8	125524960	125529138	-	transcript:Zm00001d010716_T007	gene:Zm00001d010716	0.34	0.66
8	126393988	126395618	+	transcript:Zm00001d010738_T001	gene:Zm00001d010738	0.16	0.66
8	126505990	126509894	-	transcript:Zm00001d010744_T004	gene:Zm00001d010744	0.30	0.75
8	127530871	127532805	-	transcript:Zm00001d010777_T001	gene:Zm00001d010777	0.50	0.33
8	127551487	127552351	-	transcript:Zm00001d010779_T001	gene:Zm00001d010779	0.41	0.33
8	127573648	127577957	-	transcript:Zm00001d010780_T003	gene:Zm00001d010780	0.40	0.5
8	127602768	127607332	-	transcript:Zm00001d010782_T001	gene:Zm00001d010782	0.24	0.66
8	127602794	127607272	-	transcript:Zm00001d010782_T005	gene:Zm00001d010782	0.20	0.75
8	127618302	127620447	-	transcript:Zm00001d010783_T001	gene:Zm00001d010783	0.26	0.5
8	128115929	128116962	-	transcript:Zm00001d010797_T002	gene:Zm00001d010797	0.14	0.5
8	128115944	128116962	-	transcript:Zm00001d010797_T003	gene:Zm00001d010797	0.13	0.5
8	128221197	128224007	-	transcript:Zm00001d010801_T001	gene:Zm00001d010801	0.30	0.4
8	128347495	128353068	-	transcript:Zm00001d010804_T003	gene:Zm00001d010804	0.41	0.66
8	128600595	128623332	-	transcript:Zm00001d010811_T002	gene:Zm00001d010811	0.28	0.69
8	128605519	128623332	-	transcript:Zm00001d010811_T007	gene:Zm00001d010811	0.30	0.66
8	128621803	128623332	-	transcript:Zm00001d010811_T012	gene:Zm00001d010811	0.49	0.5
8	129176182	129180135	-	transcript:Zm00001d010828_T001	gene:Zm00001d010828	0.03	0.5
8	128686829	128689613	-	transcript:Zm00001d010815_T001	gene:Zm00001d010815	0.37	0.33
8	129331464	129334436	+	transcript:Zm00001d010834_T003	gene:Zm00001d010834	0.09	0.66
8	130405024	130407302	-	transcript:Zm00001d010851_T001	gene:Zm00001d010851	0.16	0.66
8	129920062	129925584	-	transcript:Zm00001d010842_T002	gene:Zm00001d010842	0.30	0.6
8	129920062	129925584	-	transcript:Zm00001d010842_T001	gene:Zm00001d010842	0.30	0.6
8	129920077	129926378	-	transcript:Zm00001d010842_T006	gene:Zm00001d010842	0.10	0.66
8	129920080	129926378	-	transcript:Zm00001d010842_T009	gene:Zm00001d010842	0.07	0.66
8	129920141	129926378	-	transcript:Zm00001d010842_T022	gene:Zm00001d010842	0.08	0.5
8	130828252	130837801	-	transcript:Zm00001d010862_T003	gene:Zm00001d010862	0.37	0.42
8	130918744	130924131	-	transcript:Zm00001d010863_T002	gene:Zm00001d010863	0.33	0.5
8	131312765	131315032	+	transcript:Zm00001d010867_T001	gene:Zm00001d010867	0.21	0.75
8	127324745	127328114	-	transcript:Zm00001d010763_T003	gene:Zm00001d010763	0.33	0.6
8	127324745	127328114	-	transcript:Zm00001d010763_T002	gene:Zm00001d010763	0.33	0.6
8	127324745	127328114	-	transcript:Zm00001d010763_T004	gene:Zm00001d010763	0.30	0.66
8	127331260	127335064	-	transcript:Zm00001d010764_T001	gene:Zm00001d010764	0.29	0.5
8	127353795	127356821	+	transcript:Zm00001d010765_T001	gene:Zm00001d010765	0.29	0.33
8	127375395	127377022	-	transcript:Zm00001d010768_T001	gene:Zm00001d010768	0.48	0.5
8	127375395	127377900	-	transcript:Zm00001d010768_T004	gene:Zm00001d010768	0.42	0.75
8	127375395	127377900	-	transcript:Zm00001d010768_T002	gene:Zm00001d010768	0.43	0.6
8	127375395	127377900	-	transcript:Zm00001d010768_T003	gene:Zm00001d010768	0.42	0.66
8	127427998	127431420	-	transcript:Zm00001d010772_T002	gene:Zm00001d010772	0.30	0.42
8	127427998	127431420	-	transcript:Zm00001d010772_T001	gene:Zm00001d010772	0.32	0.4
8	130511518	130512313	+	transcript:Zm00001d010854_T003	gene:Zm00001d010854	0.43	0.5
8	130579939	130581965	+	transcript:Zm00001d010855_T002	gene:Zm00001d010855	0.19	0.5
8	130579939	130581976	+	transcript:Zm00001d010855_T003	gene:Zm00001d010855	0.18	0.5
8	130580008	130581978	+	transcript:Zm00001d010855_T004	gene:Zm00001d010855	0.25	0.5
8	130580011	130581834	+	transcript:Zm00001d010855_T005	gene:Zm00001d010855	0.22	0.5
8	130580011	130581976	+	transcript:Zm00001d010855_T006	gene:Zm00001d010855	0.26	0.5
8	130580011	130581978	+	transcript:Zm00001d010855_T007	gene:Zm00001d010855	0.19	0.33
8	130580014	130581978	+	transcript:Zm00001d010855_T008	gene:Zm00001d010855	0.20	0.33
8	130475466	130479943	+	transcript:Zm00001d010852_T002	gene:Zm00001d010852	0.09	0.66
8	130475584	130479981	+	transcript:Zm00001d010852_T004	gene:Zm00001d010852	0.05	0.5
8	131746407	131747310	+	transcript:Zm00001d010876_T001	gene:Zm00001d010876	0.23	0.5
8	127990790	127992883	+	transcript:Zm00001d010793_T002	gene:Zm00001d010793	0.14	0.75
8	132069171	132070822	-	transcript:Zm00001d010881_T001	gene:Zm00001d010881	0.47	0.66
8	132246239	132247146	+	transcript:Zm00001d010888_T001	gene:Zm00001d010888	0.14	0.5
8	131986532	131992085	+	transcript:Zm00001d010880_T001	gene:Zm00001d010880	0.21	0.66
8	132968203	132971400	-	transcript:Zm00001d010906_T001	gene:Zm00001d010906	0.33	0.75
8	132971022	132973384	+	transcript:Zm00001d010907_T002	gene:Zm00001d010907	0.25	0.5
8	132971111	132972859	+	transcript:Zm00001d010907_T003	gene:Zm00001d010907	0.39	0.33
8	132971111	132973375	+	transcript:Zm00001d010907_T004	gene:Zm00001d010907	0.26	0.5
8	132353678	132361252	+	transcript:Zm00001d010892_T009	gene:Zm00001d010892	0.16	0.71
8	132353694	132361349	+	transcript:Zm00001d010892_T012	gene:Zm00001d010892	0.38	0.62
8	132353694	132361349	+	transcript:Zm00001d010892_T014	gene:Zm00001d010892	0.37	0.75
8	132353694	132361349	+	transcript:Zm00001d010892_T011	gene:Zm00001d010892	0.37	0.5
8	132353694	132361349	+	transcript:Zm00001d010892_T015	gene:Zm00001d010892	0.11	0.6
8	132359086	132361349	+	transcript:Zm00001d010892_T026	gene:Zm00001d010892	0.44	0.66
8	132435792	132442793	+	transcript:Zm00001d010894_T001	gene:Zm00001d010894	0.15	0.66
8	132435793	132443091	+	transcript:Zm00001d010894_T003	gene:Zm00001d010894	0.16	0.57
8	132649134	132650642	+	transcript:Zm00001d010902_T006	gene:Zm00001d010902	0.40	0.5
8	132649298	132650787	+	transcript:Zm00001d010902_T007	gene:Zm00001d010902	0.41	0.5
8	132597426	132600443	+	transcript:Zm00001d010901_T001	gene:Zm00001d010901	0.30	0.66
8	133294029	133294743	+	transcript:Zm00001d010913_T001	gene:Zm00001d010913	0.24	0.33
8	133994373	133995716	-	transcript:Zm00001d010931_T001	gene:Zm00001d010931	0.19	0.33
8	134114911	134119094	-	transcript:Zm00001d010936_T003	gene:Zm00001d010936	0.09	0.5
8	134232723	134236264	+	transcript:Zm00001d010939_T001	gene:Zm00001d010939	0.10	0.66
8	134232729	134236547	+	transcript:Zm00001d010939_T009	gene:Zm00001d010939	0.05	0.66
8	134081976	134084967	+	transcript:Zm00001d010935_T001	gene:Zm00001d010935	0.37	0.4
8	135048747	135052501	-	transcript:Zm00001d010958_T002	gene:Zm00001d010958	0.33	0.5
8	135640296	135643795	-	transcript:Zm00001d010975_T002	gene:Zm00001d010975	0.37	0.66
8	136009216	136012084	+	transcript:Zm00001d010987_T001	gene:Zm00001d010987	0.18	0.66
8	136009945	136012084	+	transcript:Zm00001d010987_T002	gene:Zm00001d010987	0.31	0.5
8	136132171	136137816	+	transcript:Zm00001d010992_T001	gene:Zm00001d010992	0.31	0.75
8	137623293	137626148	+	transcript:Zm00001d011057_T001	gene:Zm00001d011057	0.16	0.66
8	136501289	136503874	-	transcript:Zm00001d011004_T007	gene:Zm00001d011004	0.24	0.71
8	136547345	136549424	+	transcript:Zm00001d011009_T001	gene:Zm00001d011009	0.35	0.66
8	136547345	136549607	+	transcript:Zm00001d011009_T002	gene:Zm00001d011009	0.33	0.75
8	136569078	136571570	+	transcript:Zm00001d011011_T001	gene:Zm00001d011011	0.22	0.33
8	137782297	137784337	+	transcript:Zm00001d011059_T001	gene:Zm00001d011059	0.31	0.5
8	137946199	137946873	-	transcript:Zm00001d011064_T002	gene:Zm00001d011064	0.29	0.5
8	137950084	137950817	+	transcript:Zm00001d011065_T001	gene:Zm00001d011065	0.26	0.5
8	137136672	137138634	+	transcript:Zm00001d011033_T002	gene:Zm00001d011033	0.18	0.66
8	137160116	137161709	+	transcript:Zm00001d011036_T002	gene:Zm00001d011036	0.44	0.5
8	137243767	137245380	-	transcript:Zm00001d011040_T001	gene:Zm00001d011040	0.04	0.5
8	138436775	138445903	+	transcript:Zm00001d011083_T001	gene:Zm00001d011083	0.09	0.6
8	138475482	138478293	+	transcript:Zm00001d011087_T003	gene:Zm00001d011087	0.31	0.6
8	139269871	139272723	+	transcript:Zm00001d011110_T001	gene:Zm00001d011110	0.38	0.33
8	139412915	139415239	-	transcript:Zm00001d011119_T009	gene:Zm00001d011119	0.39	0.5
8	138093921	138100840	+	transcript:Zm00001d011075_T047	gene:Zm00001d011075	0.38	0.75
8	138103311	138114618	+	transcript:Zm00001d011075_T060	gene:Zm00001d011075	0.47	0.33
8	139901842	139904093	+	transcript:Zm00001d011129_T001	gene:Zm00001d011129	0.09	0.33
8	140010389	140011159	-	transcript:Zm00001d011133_T001	gene:Zm00001d011133	0.08	0.5
8	135478483	135486619	-	transcript:Zm00001d010971_T003	gene:Zm00001d010971	0.16	0.6
8	135499333	135505055	-	transcript:Zm00001d010973_T001	gene:Zm00001d010973	0.31	0.6
8	135269355	135275834	+	transcript:Zm00001d010967_T002	gene:Zm00001d010967	0.23	0.33
8	135290042	135291508	+	transcript:Zm00001d010968_T001	gene:Zm00001d010968	0.46	0.5
8	141396846	141397825	+	transcript:Zm00001d011163_T001	gene:Zm00001d011163	0.27	0.33
8	138776297	138778888	+	transcript:Zm00001d011092_T001	gene:Zm00001d011092	0.30	0.5
8	138813684	138815295	-	transcript:Zm00001d011095_T001	gene:Zm00001d011095	0.44	0.5
8	140995192	140998171	-	transcript:Zm00001d011155_T015	gene:Zm00001d011155	0.28	0.75
8	140995137	141000202	-	transcript:Zm00001d011155_T004	gene:Zm00001d011155	0.05	0.75
8	140995214	141000145	-	transcript:Zm00001d011155_T020	gene:Zm00001d011155	0.14	0.57
8	140995233	141000157	-	transcript:Zm00001d011155_T023	gene:Zm00001d011155	0.19	0.62
8	140995249	141000220	-	transcript:Zm00001d011155_T027	gene:Zm00001d011155	0.06	0.75
8	141592357	141595198	+	transcript:Zm00001d011168_T019	gene:Zm00001d011168	0.44	0.5
8	142037367	142043523	-	transcript:Zm00001d011178_T002	gene:Zm00001d011178	0.35	0.66
8	142037424	142043431	-	transcript:Zm00001d011178_T006	gene:Zm00001d011178	0.13	0.66
8	142208078	142209329	+	transcript:Zm00001d011181_T001	gene:Zm00001d011181	0.20	0.5
8	142209717	142212537	-	transcript:Zm00001d011182_T001	gene:Zm00001d011182	0.15	0.33
8	142593269	142598210	+	transcript:Zm00001d011192_T002	gene:Zm00001d011192	0.07	0.33
8	142645175	142650869	+	transcript:Zm00001d011195_T001	gene:Zm00001d011195	0.23	0.75
8	143429211	143434206	+	transcript:Zm00001d011222_T004	gene:Zm00001d011222	0.39	0.75
8	143429211	143435181	+	transcript:Zm00001d011222_T005	gene:Zm00001d011222	0.10	0.5
8	140722355	140727923	-	transcript:Zm00001d011149_T001	gene:Zm00001d011149	0.43	0.66
8	140735619	140741566	-	transcript:Zm00001d011150_T005	gene:Zm00001d011150	0.47	0.5
8	140735619	140741566	-	transcript:Zm00001d011150_T003	gene:Zm00001d011150	0.49	0.36
