#chr	start	end	strand	transcript	gene	AED	QI2
2	165521128	165527154	-	transcript:Zm00001d005244_T002	gene:Zm00001d005244	0.10	0.75
2	165521133	165527158	-	transcript:Zm00001d005244_T005	gene:Zm00001d005244	0.17	0.75
2	165939745	165942452	-	transcript:Zm00001d005253_T003	gene:Zm00001d005253	0.44	0.66
2	165995200	165998280	-	transcript:Zm00001d005256_T001	gene:Zm00001d005256	0.37	0.75
2	166031139	166040790	-	transcript:Zm00001d005257_T003	gene:Zm00001d005257	0.49	0.75
2	166052156	166063180	-	transcript:Zm00001d005257_T007	gene:Zm00001d005257	0.43	0.5
2	165633997	165638965	+	transcript:Zm00001d005248_T003	gene:Zm00001d005248	0.10	0.63
2	165633997	165638965	+	transcript:Zm00001d005248_T002	gene:Zm00001d005248	0.08	0.72
2	165650031	165651468	+	transcript:Zm00001d005249_T001	gene:Zm00001d005249	0.29	0.5
2	166552077	166561883	-	transcript:Zm00001d005270_T003	gene:Zm00001d005270	0.18	0.75
2	167123453	167126125	-	transcript:Zm00001d005278_T001	gene:Zm00001d005278	0.18	0.66
2	168256464	168265313	+	transcript:Zm00001d005297_T001	gene:Zm00001d005297	0.08	0.6
2	168256525	168265270	+	transcript:Zm00001d005297_T004	gene:Zm00001d005297	0.14	0.75
2	168256604	168265261	+	transcript:Zm00001d005297_T005	gene:Zm00001d005297	0.05	0.75
2	168256604	168265310	+	transcript:Zm00001d005297_T006	gene:Zm00001d005297	0.06	0.5
2	168256609	168265312	+	transcript:Zm00001d005297_T007	gene:Zm00001d005297	0.10	0.6
2	168256614	168265302	+	transcript:Zm00001d005297_T008	gene:Zm00001d005297	0.12	0.75
2	168256949	168265210	+	transcript:Zm00001d005297_T011	gene:Zm00001d005297	0.17	0.4
2	167711989	167715071	-	transcript:Zm00001d005287_T001	gene:Zm00001d005287	0.19	0.5
2	167625991	167642980	+	transcript:Zm00001d005281_T001	gene:Zm00001d005281	0.21	0.73
2	167625991	167646542	+	transcript:Zm00001d005281_T003	gene:Zm00001d005281	0.18	0.61
2	167625991	167646542	+	transcript:Zm00001d005281_T005	gene:Zm00001d005281	0.16	0.75
2	168529789	168530972	-	transcript:Zm00001d005301_T001	gene:Zm00001d005301	0.44	0.5
2	168529789	168544883	-	transcript:Zm00001d005301_T003	gene:Zm00001d005301	0.27	0.75
2	168529789	168546720	-	transcript:Zm00001d005301_T007	gene:Zm00001d005301	0.15	0.72
2	168529789	168546720	-	transcript:Zm00001d005301_T006	gene:Zm00001d005301	0.18	0.63
2	168529789	168546720	-	transcript:Zm00001d005301_T005	gene:Zm00001d005301	0.14	0.75
2	168538506	168546720	-	transcript:Zm00001d005301_T023	gene:Zm00001d005301	0.26	0.75
2	168784695	168788165	+	transcript:Zm00001d005303_T001	gene:Zm00001d005303	0.16	0.66
2	168784731	168788171	+	transcript:Zm00001d005303_T002	gene:Zm00001d005303	0.29	0.5
2	169267988	169271203	+	transcript:Zm00001d005313_T001	gene:Zm00001d005313	0.12	0.66
2	169619009	169623924	-	transcript:Zm00001d005324_T002	gene:Zm00001d005324	0.08	0.75
2	169705298	169710634	+	transcript:Zm00001d005328_T002	gene:Zm00001d005328	0.05	0.75
2	169965148	169969026	+	transcript:Zm00001d005337_T001	gene:Zm00001d005337	0.38	0.4
2	170014476	170017570	-	transcript:Zm00001d005338_T001	gene:Zm00001d005338	0.46	0.5
2	170014476	170017570	-	transcript:Zm00001d005338_T002	gene:Zm00001d005338	0.41	0.66
2	170014479	170018582	-	transcript:Zm00001d005338_T004	gene:Zm00001d005338	0.34	0.5
2	170014479	170018582	-	transcript:Zm00001d005338_T005	gene:Zm00001d005338	0.29	0.6
2	170014489	170017570	-	transcript:Zm00001d005338_T006	gene:Zm00001d005338	0.38	0.4
2	170014489	170018582	-	transcript:Zm00001d005338_T008	gene:Zm00001d005338	0.29	0.6
2	170852630	170856301	+	transcript:Zm00001d005355_T001	gene:Zm00001d005355	0.42	0.6
2	170425943	170436807	+	transcript:Zm00001d005348_T001	gene:Zm00001d005348	0.50	0.6
2	170606367	170612205	+	transcript:Zm00001d005350_T005	gene:Zm00001d005350	0.12	0.6
2	171799598	171801096	+	transcript:Zm00001d005383_T001	gene:Zm00001d005383	0.11	0.5
2	171799598	171801146	+	transcript:Zm00001d005383_T002	gene:Zm00001d005383	0.09	0.5
2	171593350	171594901	+	transcript:Zm00001d005378_T001	gene:Zm00001d005378	0.11	0.5
2	171593350	171594951	+	transcript:Zm00001d005378_T002	gene:Zm00001d005378	0.09	0.5
2	172065236	172067442	+	transcript:Zm00001d005392_T002	gene:Zm00001d005392	0.10	0.5
2	172065693	172067261	+	transcript:Zm00001d005392_T003	gene:Zm00001d005392	0.19	0.5
2	172065693	172067314	+	transcript:Zm00001d005392_T004	gene:Zm00001d005392	0.17	0.5
2	172153302	172161498	-	transcript:Zm00001d005393_T002	gene:Zm00001d005393	0.37	0.5
2	172237686	172248235	+	transcript:Zm00001d005395_T003	gene:Zm00001d005395	0.08	0.75
2	172237787	172248235	+	transcript:Zm00001d005395_T009	gene:Zm00001d005395	0.10	0.6
2	172253192	172255904	-	transcript:Zm00001d005396_T001	gene:Zm00001d005396	0.33	0.66
2	172253241	172255859	-	transcript:Zm00001d005396_T003	gene:Zm00001d005396	0.33	0.5
2	172424708	172428645	+	transcript:Zm00001d005398_T001	gene:Zm00001d005398	0.18	0.63
2	172639212	172640781	-	transcript:Zm00001d005400_T001	gene:Zm00001d005400	0.35	0.66
2	173246132	173246932	-	transcript:Zm00001d005416_T001	gene:Zm00001d005416	0.15	0.5
2	171059897	171064674	+	transcript:Zm00001d005361_T003	gene:Zm00001d005361	0.34	0.75
2	171068170	171069699	+	transcript:Zm00001d005362_T001	gene:Zm00001d005362	0.35	0.75
2	171115942	171122373	+	transcript:Zm00001d005368_T001	gene:Zm00001d005368	0.33	0.75
2	171125479	171128890	+	transcript:Zm00001d005370_T003	gene:Zm00001d005370	0.22	0.5
2	171125479	171128890	+	transcript:Zm00001d005370_T004	gene:Zm00001d005370	0.19	0.66
2	171125494	171128857	+	transcript:Zm00001d005370_T005	gene:Zm00001d005370	0.19	0.5
2	171125494	171128859	+	transcript:Zm00001d005370_T006	gene:Zm00001d005370	0.14	0.66
2	171125523	171128845	+	transcript:Zm00001d005370_T007	gene:Zm00001d005370	0.22	0.66
2	171265620	171276393	-	transcript:Zm00001d005373_T001	gene:Zm00001d005373	0.16	0.57
2	171265650	171270661	-	transcript:Zm00001d005373_T003	gene:Zm00001d005373	0.32	0.71
2	173518441	173524779	+	transcript:Zm00001d005424_T004	gene:Zm00001d005424	0.32	0.62
2	173378742	173382478	+	transcript:Zm00001d005421_T001	gene:Zm00001d005421	0.18	0.5
2	173379017	173382155	+	transcript:Zm00001d005421_T003	gene:Zm00001d005421	0.23	0.5
2	173379017	173382155	+	transcript:Zm00001d005421_T007	gene:Zm00001d005421	0.22	0.33
2	173379017	173382155	+	transcript:Zm00001d005421_T004	gene:Zm00001d005421	0.26	0.33
2	173379017	173382155	+	transcript:Zm00001d005421_T006	gene:Zm00001d005421	0.23	0.33
2	173379017	173382155	+	transcript:Zm00001d005421_T005	gene:Zm00001d005421	0.23	0.5
2	173379017	173382157	+	transcript:Zm00001d005421_T009	gene:Zm00001d005421	0.25	0.33
2	173379017	173382447	+	transcript:Zm00001d005421_T010	gene:Zm00001d005421	0.17	0.4
2	173379017	173382451	+	transcript:Zm00001d005421_T012	gene:Zm00001d005421	0.25	0.4
2	173379017	173382455	+	transcript:Zm00001d005421_T013	gene:Zm00001d005421	0.22	0.4
2	173379017	173382467	+	transcript:Zm00001d005421_T014	gene:Zm00001d005421	0.14	0.6
2	173379019	173382155	+	transcript:Zm00001d005421_T016	gene:Zm00001d005421	0.26	0.5
2	173379089	173382155	+	transcript:Zm00001d005421_T017	gene:Zm00001d005421	0.23	0.66
2	173379579	173382443	+	transcript:Zm00001d005421_T018	gene:Zm00001d005421	0.29	0.75
2	173379687	173382449	+	transcript:Zm00001d005421_T019	gene:Zm00001d005421	0.32	0.75
2	173709958	173717006	+	transcript:Zm00001d005429_T004	gene:Zm00001d005429	0.24	0.5
2	173709958	173717006	+	transcript:Zm00001d005429_T002	gene:Zm00001d005429	0.27	0.66
2	173710800	173717005	+	transcript:Zm00001d005429_T007	gene:Zm00001d005429	0.24	0.55
2	173710800	173717006	+	transcript:Zm00001d005429_T008	gene:Zm00001d005429	0.23	0.44
2	173710868	173717004	+	transcript:Zm00001d005429_T014	gene:Zm00001d005429	0.16	0.75
2	173711531	173717004	+	transcript:Zm00001d005429_T021	gene:Zm00001d005429	0.19	0.71
2	173712271	173717001	+	transcript:Zm00001d005429_T022	gene:Zm00001d005429	0.18	0.66
2	173781887	173793366	-	transcript:Zm00001d005432_T001	gene:Zm00001d005432	0.21	0.42
2	173781887	173793490	-	transcript:Zm00001d005432_T002	gene:Zm00001d005432	0.20	0.5
2	173781887	173793490	-	transcript:Zm00001d005432_T003	gene:Zm00001d005432	0.16	0.5
2	173781898	173793366	-	transcript:Zm00001d005432_T005	gene:Zm00001d005432	0.18	0.66
2	173782023	173793375	-	transcript:Zm00001d005432_T010	gene:Zm00001d005432	0.28	0.71
2	173882328	173889679	-	transcript:Zm00001d005434_T001	gene:Zm00001d005434	0.18	0.7
2	173966248	173967645	-	transcript:Zm00001d005437_T001	gene:Zm00001d005437	0.32	0.5
2	173966588	173967645	-	transcript:Zm00001d005437_T002	gene:Zm00001d005437	0.47	0.5
2	174547876	174550578	-	transcript:Zm00001d005449_T001	gene:Zm00001d005449	0.46	0.4
2	174563818	174573581	+	transcript:Zm00001d005450_T003	gene:Zm00001d005450	0.14	0.66
2	174563890	174568532	+	transcript:Zm00001d005450_T004	gene:Zm00001d005450	0.36	0.6
2	174563890	174573561	+	transcript:Zm00001d005450_T006	gene:Zm00001d005450	0.29	0.71
2	174568731	174573500	+	transcript:Zm00001d005450_T010	gene:Zm00001d005450	0.42	0.6
2	174568731	174573561	+	transcript:Zm00001d005450_T011	gene:Zm00001d005450	0.38	0.66
2	175202538	175205251	+	transcript:Zm00001d005468_T002	gene:Zm00001d005468	0.23	0.75
2	175395655	175401119	-	transcript:Zm00001d005473_T001	gene:Zm00001d005473	0.15	0.75
2	174938654	174940287	+	transcript:Zm00001d005458_T001	gene:Zm00001d005458	0.38	0.6
2	174938654	174942588	+	transcript:Zm00001d005458_T003	gene:Zm00001d005458	0.30	0.75
2	175999839	176006292	-	transcript:Zm00001d005498_T001	gene:Zm00001d005498	0.07	0.72
2	175999839	176006292	-	transcript:Zm00001d005498_T002	gene:Zm00001d005498	0.12	0.7
2	175795127	175802848	+	transcript:Zm00001d005489_T001	gene:Zm00001d005489	0.15	0.66
2	175795182	175802695	+	transcript:Zm00001d005489_T010	gene:Zm00001d005489	0.47	0.33
2	175795186	175802695	+	transcript:Zm00001d005489_T015	gene:Zm00001d005489	0.44	0.66
2	175796182	175802848	+	transcript:Zm00001d005489_T016	gene:Zm00001d005489	0.23	0.75
2	175797226	175802715	+	transcript:Zm00001d005489_T019	gene:Zm00001d005489	0.50	0.6
2	175798172	175802734	+	transcript:Zm00001d005489_T020	gene:Zm00001d005489	0.45	0.66
2	175573813	175580218	+	transcript:Zm00001d005479_T002	gene:Zm00001d005479	0.33	0.45
2	175573813	175580218	+	transcript:Zm00001d005479_T001	gene:Zm00001d005479	0.38	0.38
2	175599089	175605258	-	transcript:Zm00001d005484_T004	gene:Zm00001d005484	0.05	0.72
2	175599089	175605258	-	transcript:Zm00001d005484_T003	gene:Zm00001d005484	0.05	0.63
2	175607776	175613053	-	transcript:Zm00001d005485_T001	gene:Zm00001d005485	0.17	0.75
2	175631316	175632091	-	transcript:Zm00001d005487_T001	gene:Zm00001d005487	0.09	0.5
2	175658712	175659957	+	transcript:Zm00001d005488_T001	gene:Zm00001d005488	0.36	0.5
2	176553716	176561062	+	transcript:Zm00001d005502_T004	gene:Zm00001d005502	0.12	0.75
2	176553746	176561166	+	transcript:Zm00001d005502_T007	gene:Zm00001d005502	0.15	0.71
2	176553752	176561131	+	transcript:Zm00001d005502_T008	gene:Zm00001d005502	0.12	0.75
2	176553834	176561166	+	transcript:Zm00001d005502_T010	gene:Zm00001d005502	0.12	0.75
2	176557056	176561166	+	transcript:Zm00001d005502_T015	gene:Zm00001d005502	0.22	0.33
2	176649178	176662050	-	transcript:Zm00001d005507_T008	gene:Zm00001d005507	0.05	0.71
2	176649280	176654701	-	transcript:Zm00001d005507_T019	gene:Zm00001d005507	0.19	0.75
2	177301062	177306292	+	transcript:Zm00001d005528_T001	gene:Zm00001d005528	0.05	0.7
2	177314311	177316238	+	transcript:Zm00001d005529_T001	gene:Zm00001d005529	0.35	0.75
2	177345314	177349031	-	transcript:Zm00001d005530_T001	gene:Zm00001d005530	0.31	0.4
2	177655850	177675449	-	transcript:Zm00001d005535_T002	gene:Zm00001d005535	0.25	0.6
2	176226966	176231995	-	transcript:Zm00001d005499_T001	gene:Zm00001d005499	0.46	0.4
2	176227041	176231686	-	transcript:Zm00001d005499_T002	gene:Zm00001d005499	0.45	0.5
2	176332667	176339735	+	transcript:Zm00001d005501_T001	gene:Zm00001d005501	0.15	0.5
2	176333443	176339735	+	transcript:Zm00001d005501_T004	gene:Zm00001d005501	0.18	0.75
2	178261462	178270758	+	transcript:Zm00001d005547_T002	gene:Zm00001d005547	0.20	0.75
2	178429165	178436460	-	transcript:Zm00001d005558_T002	gene:Zm00001d005558	0.07	0.75
2	178429165	178436518	-	transcript:Zm00001d005558_T003	gene:Zm00001d005558	0.07	0.75
2	178429176	178435478	-	transcript:Zm00001d005558_T005	gene:Zm00001d005558	0.10	0.66
2	177986492	178019641	+	transcript:Zm00001d005538_T001	gene:Zm00001d005538	0.40	0.71
2	178002148	178019641	+	transcript:Zm00001d005538_T011	gene:Zm00001d005538	0.38	0.54
2	178058280	178065212	+	transcript:Zm00001d005539_T002	gene:Zm00001d005539	0.22	0.71
2	178058629	178065212	+	transcript:Zm00001d005539_T009	gene:Zm00001d005539	0.28	0.66
2	178070483	178072538	+	transcript:Zm00001d005540_T001	gene:Zm00001d005540	0.29	0.33
2	178096528	178100338	-	transcript:Zm00001d005542_T001	gene:Zm00001d005542	0.09	0.75
2	178128443	178129663	+	transcript:Zm00001d005543_T001	gene:Zm00001d005543	0.29	0.5
2	178130749	178133713	+	transcript:Zm00001d005544_T001	gene:Zm00001d005544	0.24	0.5
2	179323021	179329228	-	transcript:Zm00001d005579_T003	gene:Zm00001d005579	0.34	0.75
2	179323064	179328935	-	transcript:Zm00001d005579_T010	gene:Zm00001d005579	0.35	0.75
2	178602264	178619387	+	transcript:Zm00001d005563_T001	gene:Zm00001d005563	0.22	0.66
2	178604277	178619387	+	transcript:Zm00001d005563_T009	gene:Zm00001d005563	0.34	0.71
2	178648651	178649929	-	transcript:Zm00001d005564_T001	gene:Zm00001d005564	0.38	0.33
2	178648651	178650038	-	transcript:Zm00001d005564_T002	gene:Zm00001d005564	0.47	0.33
2	178755831	178759117	-	transcript:Zm00001d005568_T001	gene:Zm00001d005568	0.32	0.4
2	178919600	178924840	-	transcript:Zm00001d005573_T002	gene:Zm00001d005573	0.45	0.71
2	178919693	178933308	-	transcript:Zm00001d005573_T033	gene:Zm00001d005573	0.31	0.73
2	178919693	178933344	-	transcript:Zm00001d005573_T034	gene:Zm00001d005573	0.31	0.73
2	179826454	179830418	+	transcript:Zm00001d005587_T004	gene:Zm00001d005587	0.26	0.66
2	179868212	179870388	-	transcript:Zm00001d005588_T001	gene:Zm00001d005588	0.19	0.4
2	180548102	180551841	-	transcript:Zm00001d005607_T001	gene:Zm00001d005607	0.28	0.5
2	179433183	179436311	+	transcript:Zm00001d005580_T002	gene:Zm00001d005580	0.29	0.4
2	179525467	179531907	-	transcript:Zm00001d005584_T001	gene:Zm00001d005584	0.26	0.71
2	180730952	180739978	+	transcript:Zm00001d005614_T001	gene:Zm00001d005614	0.08	0.6
2	181606124	181613639	-	transcript:Zm00001d005638_T002	gene:Zm00001d005638	0.02	0.75
2	181606409	181613521	-	transcript:Zm00001d005638_T007	gene:Zm00001d005638	0.14	0.57
2	181606466	181613613	-	transcript:Zm00001d005638_T012	gene:Zm00001d005638	0.06	0.75
2	181731962	181733845	-	transcript:Zm00001d005642_T002	gene:Zm00001d005642	0.13	0.5
2	181732061	181733845	-	transcript:Zm00001d005642_T003	gene:Zm00001d005642	0.19	0.66
2	181733008	181733830	-	transcript:Zm00001d005642_T004	gene:Zm00001d005642	0.20	0.5
2	181232426	181235733	+	transcript:Zm00001d005629_T001	gene:Zm00001d005629	0.20	0.72
2	181459961	181465534	+	transcript:Zm00001d005636_T004	gene:Zm00001d005636	0.33	0.66
2	181460149	181465543	+	transcript:Zm00001d005636_T005	gene:Zm00001d005636	0.30	0.71
2	181460149	181465544	+	transcript:Zm00001d005636_T006	gene:Zm00001d005636	0.29	0.62
2	181462013	181465517	+	transcript:Zm00001d005636_T009	gene:Zm00001d005636	0.31	0.75
2	181818707	181822258	+	transcript:Zm00001d005645_T002	gene:Zm00001d005645	0.24	0.5
2	181901483	181904315	+	transcript:Zm00001d005648_T001	gene:Zm00001d005648	0.36	0.33
2	181902464	181904315	+	transcript:Zm00001d005648_T003	gene:Zm00001d005648	0.22	0.5
2	181987423	181989772	+	transcript:Zm00001d005650_T002	gene:Zm00001d005650	0.29	0.33
2	181987535	181992283	+	transcript:Zm00001d005650_T004	gene:Zm00001d005650	0.06	0.5
2	181987535	181992283	+	transcript:Zm00001d005650_T005	gene:Zm00001d005650	0.07	0.33
2	181987748	181992283	+	transcript:Zm00001d005650_T007	gene:Zm00001d005650	0.04	0.33
2	182137851	182141418	+	transcript:Zm00001d005653_T002	gene:Zm00001d005653	0.12	0.66
2	182138432	182141333	+	transcript:Zm00001d005653_T004	gene:Zm00001d005653	0.16	0.5
2	182821094	182822965	-	transcript:Zm00001d005668_T001	gene:Zm00001d005668	0.34	0.6
2	182907562	182913622	-	transcript:Zm00001d005672_T001	gene:Zm00001d005672	0.40	0.5
2	182907992	182913622	-	transcript:Zm00001d005672_T003	gene:Zm00001d005672	0.33	0.66
2	182907992	182913622	-	transcript:Zm00001d005672_T002	gene:Zm00001d005672	0.49	0.66
2	183064561	183068668	-	transcript:Zm00001d005675_T007	gene:Zm00001d005675	0.17	0.4
2	183138105	183139421	+	transcript:Zm00001d005676_T002	gene:Zm00001d005676	0.31	0.33
2	183153987	183166908	+	transcript:Zm00001d005679_T001	gene:Zm00001d005679	0.39	0.54
2	183153987	183166908	+	transcript:Zm00001d005679_T002	gene:Zm00001d005679	0.39	0.41
2	183155129	183166800	+	transcript:Zm00001d005679_T003	gene:Zm00001d005679	0.33	0.45
2	183363790	183370810	-	transcript:Zm00001d005687_T002	gene:Zm00001d005687	0.23	0.75
2	183363845	183370691	-	transcript:Zm00001d005687_T004	gene:Zm00001d005687	0.24	0.66
2	183363846	183370823	-	transcript:Zm00001d005687_T005	gene:Zm00001d005687	0.23	0.75
2	183363896	183370827	-	transcript:Zm00001d005687_T006	gene:Zm00001d005687	0.24	0.75
2	183651912	183653332	-	transcript:Zm00001d005694_T001	gene:Zm00001d005694	0.39	0.5
2	183652058	183653155	-	transcript:Zm00001d005694_T002	gene:Zm00001d005694	0.36	0.5
2	183947295	183952261	+	transcript:Zm00001d005705_T001	gene:Zm00001d005705	0.32	0.5
2	184330687	184335273	+	transcript:Zm00001d005713_T004	gene:Zm00001d005713	0.21	0.71
2	184336005	184337431	-	transcript:Zm00001d005714_T001	gene:Zm00001d005714	0.18	0.5
2	184452989	184461356	+	transcript:Zm00001d005715_T004	gene:Zm00001d005715	0.28	0.33
2	184452989	184461356	+	transcript:Zm00001d005715_T002	gene:Zm00001d005715	0.28	0.42
2	184744636	184746137	+	transcript:Zm00001d005724_T001	gene:Zm00001d005724	0.32	0.5
2	185054208	185056636	-	transcript:Zm00001d005729_T001	gene:Zm00001d005729	0.34	0.5
2	185838861	185840883	+	transcript:Zm00001d005745_T001	gene:Zm00001d005745	0.34	0.75
2	185849033	185850181	+	transcript:Zm00001d005747_T001	gene:Zm00001d005747	0.19	0.5
2	185483561	185484755	+	transcript:Zm00001d005738_T001	gene:Zm00001d005738	0.30	0.33
2	185583870	185586367	-	transcript:Zm00001d005741_T001	gene:Zm00001d005741	0.23	0.66
2	185603679	185607050	-	transcript:Zm00001d005743_T001	gene:Zm00001d005743	0.09	0.5
2	185158331	185164690	+	transcript:Zm00001d005732_T003	gene:Zm00001d005732	0.13	0.63
2	185170256	185171065	+	transcript:Zm00001d005733_T001	gene:Zm00001d005733	0.16	0.5
2	185222328	185229056	+	transcript:Zm00001d005735_T001	gene:Zm00001d005735	0.35	0.66
2	185226462	185236869	+	transcript:Zm00001d005736_T004	gene:Zm00001d005736	0.32	0.58
2	185226462	185236869	+	transcript:Zm00001d005736_T002	gene:Zm00001d005736	0.31	0.5
2	185226462	185236869	+	transcript:Zm00001d005736_T003	gene:Zm00001d005736	0.31	0.54
2	185226608	185236708	+	transcript:Zm00001d005736_T023	gene:Zm00001d005736	0.36	0.72
2	185226951	185236869	+	transcript:Zm00001d005736_T036	gene:Zm00001d005736	0.35	0.6
2	187000358	187002050	+	transcript:Zm00001d005761_T001	gene:Zm00001d005761	0.30	0.66
2	187005829	187013142	-	transcript:Zm00001d005762_T002	gene:Zm00001d005762	0.36	0.4
2	187005963	187013120	-	transcript:Zm00001d005762_T004	gene:Zm00001d005762	0.41	0.66
2	187006016	187013106	-	transcript:Zm00001d005762_T006	gene:Zm00001d005762	0.37	0.33
2	187123029	187124514	+	transcript:Zm00001d005763_T001	gene:Zm00001d005763	0.42	0.66
2	187147528	187151925	+	transcript:Zm00001d005764_T005	gene:Zm00001d005764	0.07	0.75
2	187199955	187205090	-	transcript:Zm00001d005765_T006	gene:Zm00001d005765	0.43	0.5
2	187674233	187678098	-	transcript:Zm00001d005770_T001	gene:Zm00001d005770	0.05	0.66
2	187740365	187741837	+	transcript:Zm00001d005772_T001	gene:Zm00001d005772	0.26	0.66
2	187740377	187742023	+	transcript:Zm00001d005772_T003	gene:Zm00001d005772	0.16	0.66
2	186851974	186864267	-	transcript:Zm00001d005758_T005	gene:Zm00001d005758	0.44	0.46
2	186851974	186864267	-	transcript:Zm00001d005758_T004	gene:Zm00001d005758	0.43	0.66
2	186851974	186864267	-	transcript:Zm00001d005758_T002	gene:Zm00001d005758	0.48	0.61
2	186851974	186864267	-	transcript:Zm00001d005758_T003	gene:Zm00001d005758	0.37	0.61
2	186852002	186864267	-	transcript:Zm00001d005758_T006	gene:Zm00001d005758	0.48	0.58
2	186852063	186864267	-	transcript:Zm00001d005758_T007	gene:Zm00001d005758	0.45	0.41
2	186852267	186864267	-	transcript:Zm00001d005758_T009	gene:Zm00001d005758	0.37	0.69
2	186852267	186864267	-	transcript:Zm00001d005758_T010	gene:Zm00001d005758	0.30	0.64
2	186575672	186586392	+	transcript:Zm00001d005756_T006	gene:Zm00001d005756	0.26	0.7
2	186580131	186586392	+	transcript:Zm00001d005756_T015	gene:Zm00001d005756	0.35	0.71
2	186040975	186042528	+	transcript:Zm00001d005749_T001	gene:Zm00001d005749	0.29	0.5
2	186080354	186083472	+	transcript:Zm00001d005750_T001	gene:Zm00001d005750	0.30	0.5
2	188139025	188146351	+	transcript:Zm00001d005782_T001	gene:Zm00001d005782	0.15	0.75
2	188163535	188169807	+	transcript:Zm00001d005783_T001	gene:Zm00001d005783	0.09	0.75
2	188165573	188168559	+	transcript:Zm00001d005783_T003	gene:Zm00001d005783	0.22	0.66
2	188225506	188227001	-	transcript:Zm00001d005784_T001	gene:Zm00001d005784	0.36	0.5
2	188843013	188845481	-	transcript:Zm00001d005792_T004	gene:Zm00001d005792	0.01	0.5
2	188896263	188907951	-	transcript:Zm00001d005794_T006	gene:Zm00001d005794	0.20	0.72
2	188896263	188907951	-	transcript:Zm00001d005794_T003	gene:Zm00001d005794	0.20	0.75
2	188896263	188907951	-	transcript:Zm00001d005794_T005	gene:Zm00001d005794	0.23	0.72
2	188896341	188907951	-	transcript:Zm00001d005794_T014	gene:Zm00001d005794	0.21	0.72
2	188896341	188907951	-	transcript:Zm00001d005794_T015	gene:Zm00001d005794	0.23	0.7
2	188910705	188919423	-	transcript:Zm00001d005795_T001	gene:Zm00001d005795	0.07	0.75
2	189633801	189637238	-	transcript:Zm00001d005817_T003	gene:Zm00001d005817	0.12	0.6
2	189633802	189637181	-	transcript:Zm00001d005817_T005	gene:Zm00001d005817	0.17	0.5
2	189633802	189637238	-	transcript:Zm00001d005817_T006	gene:Zm00001d005817	0.14	0.4
2	189633806	189637181	-	transcript:Zm00001d005817_T007	gene:Zm00001d005817	0.18	0.75
2	189708370	189712336	+	transcript:Zm00001d005822_T002	gene:Zm00001d005822	0.05	0.5
2	189868857	189873743	+	transcript:Zm00001d005824_T001	gene:Zm00001d005824	0.07	0.75
2	189991149	189994773	-	transcript:Zm00001d005826_T001	gene:Zm00001d005826	0.09	0.6
2	189991149	189994800	-	transcript:Zm00001d005826_T003	gene:Zm00001d005826	0.09	0.66
2	190121537	190123239	-	transcript:Zm00001d005829_T001	gene:Zm00001d005829	0.48	0.33
2	190284721	190286795	-	transcript:Zm00001d005831_T001	gene:Zm00001d005831	0.35	0.5
2	190284721	190291059	-	transcript:Zm00001d005831_T003	gene:Zm00001d005831	0.21	0.66
2	190284871	190291118	-	transcript:Zm00001d005831_T012	gene:Zm00001d005831	0.30	0.5
2	190284987	190290636	-	transcript:Zm00001d005831_T013	gene:Zm00001d005831	0.38	0.6
2	190344608	190350123	+	transcript:Zm00001d005833_T003	gene:Zm00001d005833	0.24	0.75
2	190344608	190350123	+	transcript:Zm00001d005833_T002	gene:Zm00001d005833	0.20	0.75
2	189324500	189325576	-	transcript:Zm00001d005806_T001	gene:Zm00001d005806	0.23	0.75
2	189451023	189456327	-	transcript:Zm00001d005812_T001	gene:Zm00001d005812	0.40	0.75
2	189451023	189467263	-	transcript:Zm00001d005812_T002	gene:Zm00001d005812	0.19	0.75
2	189456821	189467263	-	transcript:Zm00001d005812_T017	gene:Zm00001d005812	0.31	0.75
2	189505960	189507962	-	transcript:Zm00001d005813_T001	gene:Zm00001d005813	0.14	0.75
2	190539671	190546933	-	transcript:Zm00001d005840_T001	gene:Zm00001d005840	0.39	0.4
2	190584581	190597067	+	transcript:Zm00001d005842_T001	gene:Zm00001d005842	0.22	0.6
2	190700415	190703601	-	transcript:Zm00001d005846_T002	gene:Zm00001d005846	0.21	0.5
2	190761654	190768392	+	transcript:Zm00001d005847_T001	gene:Zm00001d005847	0.10	0.75
2	190761654	190768786	+	transcript:Zm00001d005847_T002	gene:Zm00001d005847	0.09	0.5
2	190807532	190810711	-	transcript:Zm00001d005848_T002	gene:Zm00001d005848	0.23	0.71
2	190807823	190810711	-	transcript:Zm00001d005848_T005	gene:Zm00001d005848	0.26	0.71
2	190894703	190896992	+	transcript:Zm00001d005852_T001	gene:Zm00001d005852	0.45	0.66
2	190894703	190897345	+	transcript:Zm00001d005852_T002	gene:Zm00001d005852	0.39	0.66
2	190931091	190932320	-	transcript:Zm00001d005854_T001	gene:Zm00001d005854	0.26	0.33
2	190962154	190968205	+	transcript:Zm00001d005856_T001	gene:Zm00001d005856	0.29	0.66
2	190962154	190972152	+	transcript:Zm00001d005856_T002	gene:Zm00001d005856	0.40	0.55
2	190962214	190972152	+	transcript:Zm00001d005856_T004	gene:Zm00001d005856	0.42	0.55
2	190970944	190971901	-	transcript:Zm00001d005857_T001	gene:Zm00001d005857	0.25	0.66
2	190973628	190975570	+	transcript:Zm00001d005858_T003	gene:Zm00001d005858	0.33	0.66
2	190973643	190979302	+	transcript:Zm00001d005858_T004	gene:Zm00001d005858	0.50	0.75
